model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 7|Plus||safety|An toàn|Camera lùi|Camera lùi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 273.2, 1658.5, 287.5]|p13_b02|0.98
VF 7|Plus AWD||safety|An toàn|Camera lùi|Camera lùi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 273.2, 1658.5, 287.5]|p13_b02|0.98
VF 7|Eco||safety|An toàn|Camera 360|Camera 360 độ|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Plus||safety|An toàn|Camera 360|Camera 360 độ|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Plus AWD||safety|An toàn|Camera 360|Camera 360 độ|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Eco||safety|An toàn|Cảnh báo chống trộm|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Plus||safety|An toàn|Cảnh báo chống trộm|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Plus AWD||safety|An toàn|Cảnh báo chống trộm|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Eco||powertrain|Hệ thống truyền động|Tính năng khóa động cơ khi có trộm|Loại động cơ|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Plus||powertrain|Hệ thống truyền động|Tính năng khóa động cơ khi có trộm|Loại động cơ|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Plus AWD||powertrain|Hệ thống truyền động|Tính năng khóa động cơ khi có trộm|Loại động cơ|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Eco||safety|An toàn|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Móc cố định ghế trẻ em ISOFIX|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Plus||safety|An toàn|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Móc cố định ghế trẻ em ISOFIX|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Plus AWD||safety|An toàn|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Móc cố định ghế trẻ em ISOFIX|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Lựa chọn chế độ vận hành đặc biệt|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Lựa chọn chế độ vận hành đặc biệt|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Lựa chọn chế độ vận hành đặc biệt|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Giải trí trực tuyến|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Giải trí trực tuyến|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Giải trí trực tuyến|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Eco||infotainment|Giải trí & kết nối|Điều hướng & dẫn đường trên màn hình trung tâm|Màn hình giải trí trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Plus||infotainment|Giải trí & kết nối|Điều hướng & dẫn đường trên màn hình trung tâm|Màn hình giải trí trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Plus AWD||infotainment|Giải trí & kết nối|Điều hướng & dẫn đường trên màn hình trung tâm|Màn hình giải trí trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Trò chơi|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Trò chơi|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Trò chơi|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Trình duyệt web|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Trình duyệt web|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Trình duyệt web|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Eco||connected|Kết nối thông minh|Tự chẩn đoán lỗi|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Plus||connected|Kết nối thông minh|Tự chẩn đoán lỗi|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Plus AWD||connected|Kết nối thông minh|Tự chẩn đoán lỗi|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Eco||connected|Kết nối thông minh|Cập nhật phần mềm từ xa|Cập nhật phần mềm từ xa (OTA)|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Plus||connected|Kết nối thông minh|Cập nhật phần mềm từ xa|Cập nhật phần mềm từ xa (OTA)|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Plus AWD||connected|Kết nối thông minh|Cập nhật phần mềm từ xa|Cập nhật phần mềm từ xa (OTA)|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Điều khiển xe và cài đặt bằng giọng nói|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Điều khiển xe và cài đặt bằng giọng nói|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Điều khiển xe và cài đặt bằng giọng nói|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Eco||infotainment|Giải trí & kết nối|Hỏi đáp trợ lý ảo|Trợ lý ảo VinFast|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Plus||infotainment|Giải trí & kết nối|Hỏi đáp trợ lý ảo|Trợ lý ảo VinFast|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Plus AWD||infotainment|Giải trí & kết nối|Hỏi đáp trợ lý ảo|Trợ lý ảo VinFast|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Eco||convenience|Tiện nghi|Ứng dụng điện thoại|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
VF 7|Plus||convenience|Tiện nghi|Ứng dụng điện thoại|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
VF 7|Plus AWD||convenience|Tiện nghi|Ứng dụng điện thoại|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|length_mm|length_mm|4701|mm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 138.9, 289.3, 153.2]|p06_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|width_mm|width_mm|1872|mm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 138.9, 289.3, 153.2]|p06_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|height_mm|height_mm|1670|mm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 138.9, 289.3, 153.2]|p06_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|wheelbase_mm|wheelbase_mm|2840|mm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 153.2, 289.3, 167.5]|p06_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|ground_clearance_mm|ground_clearance_mm|170|mm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 167.5, 289.3, 181.0]|p06_b02|0.98
VF 8 All New|||dimension|Kích thước & trọng lượng|Trọng lượng không tải|Trọng lượng không tải|1870|kg|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 195.3, 289.3, 209.6]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|power_kw|power_kw|170|kW|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 252.6, 289.3, 266.9]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|torque_nm|torque_nm|330|Nm|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 266.9, 289.3, 280.3]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|battery_kwh|battery_kwh|60.13|kWh|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 293.0, 289.3, 307.3]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|range_km|range_km|480|km (NEDC)|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 307.3, 289.3, 322.4]|p06_b02|0.98
VF 8 All New|||battery|Pin & sạc|Dây sạc di động|Dây sạc di động|Phụ kiện chính hãng: 3.5|kW|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 322.4, 289.3, 336.8]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|Bộ sạc tại nhà|Bộ sạc tại nhà|Phụ kiện chính hãng: 7.4|kW|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 336.8, 289.3, 351.1]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|power_kw|power_kw|7.2|kW|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 351.1, 289.3, 364.5]|p06_b02|0.4
VF 8 All New|||powertrain|Hệ thống truyền động|power_kw|power_kw|100|kW|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 364.5, 289.3, 378.9]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|fast_charge_min|fast_charge_min|30|phút|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 378.9, 289.3, 406.6]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|Hệ thống phanh tái sinh|Hệ thống phanh tái sinh|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 417.6, 289.3, 431.9]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|Chọn chế độ lái|Chế độ lái|Tiết kiệm/ Thường/ Thể thao||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 431.9, 289.3, 446.2]|p06_b02|0.98
VF 8 All New|||powertrain|Hệ thống truyền động|drivetrain|drivetrain|Cầu trước (FWD)||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 446.2, 289.3, 459.7]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hệ thống treo trước/sau|Hệ thống treo trước|MacPherson/Treo đa liên kết||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 500.9, 289.3, 516.1]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hệ thống phanh trước/sau|Phanh trước|Đĩa thông gió/Đĩa đặc||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 530.4, 289.3, 544.7]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Phanh đỗ|Phanh đỗ|Điện tử tích hợp giữ phanh tự động||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 544.7, 289.3, 572.5]|p06_b02|0.98
VF 8 All New|||safety|An toàn|Hệ thống chống bó cứng phanh ABS|Hệ thống chống bó cứng phanh (ABS)|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 572.5, 289.3, 586.8]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Chức năng phân phối lực phanh điện tử EBD|Chức năng phân phối lực phanh điện tử EBD|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 586.8, 289.3, 601.1]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hỗ trợ phanh khẩn cấp BA|Hỗ trợ phanh khẩn cấp BA|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 601.1, 289.3, 614.6]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hệ thống cân bằng điện tử ESC|Hệ thống cân bằng điện tử ESC|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 614.6, 289.3, 628.9]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Chức năng kiểm soát lực kéo TCS|Chức năng kiểm soát lực kéo TCS|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 628.9, 289.3, 643.2]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hỗ trợ khởi hành ngang dốc HSA|Hỗ trợ khởi hành ngang dốc HSA|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 643.2, 289.3, 656.7]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Chức năng chống lật ROM|Chức năng chống lật ROM|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 656.7, 289.3, 671.0]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Hỗ trợ xuống dốc HDC|Hỗ trợ xuống dốc HDC|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 671.0, 289.3, 685.3]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|Đèn báo nguy hiểm khi phanh khẩn cấp ESS|Đèn báo nguy hiểm khi phanh khẩn cấp ESS|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 685.3, 289.3, 698.8]|p06_b02|0.98
VF 8 All New|||chassis|Khung gầm & hệ thống treo|wheel_size_inch|wheel_size_inch|19|inch|vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[35.1, 713.1, 289.3, 727.4]|p06_b02|0.98
VF 8 All New|||exterior|Ngoại thất|Đèn pha|Đèn pha|LED tự động||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 126.3, 556.0, 138.9]|p06_b02|0.98
VF 8 All New|||exterior|Ngoại thất|Đèn chờ dẫn đường|Đèn chờ dẫn đường|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 138.9, 556.0, 153.2]|p06_b02|0.98
VF 8 All New|||exterior|Ngoại thất|Đèn chiếu sáng ban ngày|Đèn chiếu sáng ban ngày|LED||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 153.2, 556.0, 167.5]|p06_b02|0.98
